localpath,catalog,roughness
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/899h_kp_1.tif,899h,0.025387684081948
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/899i_km_0.tif,899i,0.1110009519504479
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/899j_ke_0.tif,899j,0.1255637204588719
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.1_jd/899k_kp_2.tif,899k,0.10453357958413
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/2081a_fv_2.tif,2081a,0.0125459428441317
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/2081b_fv_0.tif,2081b,0.0212728494439831
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/2081c_fv_0.tif,2081c,0.0864015254680743
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/2081d_fv_1.tif,2081d,0.0673021056743236
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/2081e_fg_1.tif,2081e,0.0356242086193011
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/2081f_fg_0.tif,2081f,0.0572399897561522
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/2081h_fp_0.tif,2081h,0.0097391488688361
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/2081i_fp_1.tif,2081i,0.0089467343362029
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/2081j_fp_0.tif,2081j,0.0083984753345391
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/2081k_fp_2.tif,2081k,0.0369043955494618
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/2081l_fp_1.tif,2081l,0.0286219487018973
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/2465a_ab_1.tif,2465a,0.0093337373764811
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/2465b_ab_2.tif,2465b,0.0084463292176219
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/2465c_ab_2.tif,2465c,0.0517177041968739
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/2465d_ap_0.tif,2465d,0.062285712336293
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/2465e_ap_2.tif,2465e,0.0824470829152458
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3193a_fv_0.tif,3193a,0.0086396621254502
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3193b_fv_2.tif,3193b,0.0301336906286928
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3193c_fv_1.tif,3193c,0.0233052327095098
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3193d_fv_1.tif,3193d,0.0505463989849724
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3193e_fv_0.tif,3193e,0.0093013002121359
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3193f_fv_0.tif,3193f,0.0249385415868061
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3193g_fv_0.tif,3193g,0.0308867232215288
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3193h_fv_2.tif,3193h,0.0572964261225301
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3193i_fv_2.tif,3193i,0.0703499171662869
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3193j_fv_2.tif,3193j,0.0095996199405836
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3193k_fm_2.tif,3193k,0.0084499151277158
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3193l_fm_1.tif,3193l,0.0294974237248884
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3193m_fm_0.tif,3193m,0.0117020764213275
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3193n_fg_0.tif,3193n,0.0205461560120351
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3193o_fg_2.tif,3193o,0.0654506711087049
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3193p_fg_2.tif,3193p,0.0567972894764999
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3193q_fg_2.tif,3193q,0.0307869370939199
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3193r_fg_2.tif,3193r,0.052250747668119
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3193s_fg_2.tif,3193s,0.0279696961619267
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3193t_fg_1.tif,3193t,0.0485534474179501
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3193u_fp_0.tif,3193u,0.0073620700337188
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3193v_fs_2.tif,3193v,0.0071955651613457
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3193w_fm_2.tif,3193w,0.0278078050369261
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3193x_fm_0.tif,3193x,0.0077099714904566
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3199a_kp_0.tif,3199a,0.0394286043560463
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3199aa_kp_1.tif,3199aa,0.0421891995834983
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3199b_kp_0.tif,3199b,0.0265448518107505
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3199bb_ko_2.tif,3199bb,0.0714833824809869
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3199c_ke_1.tif,3199c,0.0949934564975465
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3199cc_ko_1.tif,3199cc,0.0802514287973525
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3199d_kk_2.tif,3199d,0.0430683180083478
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3199dd_ko_2.tif,3199dd,0.0408765221387198
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3199e_kk_2.tif,3199e,0.0138928005688827
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3199ee_ko_1.tif,3199ee,0.0229696052001303
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3199f_kv_2.tif,3199f,0.0127562908282449
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3199ff_km_0.tif,3199ff,0.0443263961547883
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3199g_ka_2.tif,3199g,0.0437668242495198
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3199gg_kk_2.tif,3199gg,0.0232622113821145
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3199h_kp_1.tif,3199h,0.0114879891237878
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3199hh_km_1.tif,3199hh,0.0321765023304229
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3199i_ks_1.tif,3199i,0.0805701165093319
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3199ii_ka_1.tif,3199ii,0.0370530556130897
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3199j_ke_0.tif,3199j,0.0322980980460542
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3199jj_kp_1.tif,3199jj,0.034859906926549
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3199k_ke_0.tif,3199k,0.0361469094226012
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3199kk_ka_2.tif,3199kk,0.0353546808261709
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3199l_ke_1.tif,3199l,0.0273972961918849
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3199ll_ko_1.tif,3199ll,0.0356221557613935
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3199m_ke_0.tif,3199m,0.0485113503872013
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3199mm_km_0.tif,3199mm,0.0195706626129132
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3199n_ke_0.tif,3199n,0.0582578060986619
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3199nn_km_0.tif,3199nn,0.0947863152937453
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3199o_kk_1.tif,3199o,0.0547427628555472
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3199oo_ko_1.tif,3199oo,0.0362796352578248
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3199p_ke_2.tif,3199p,0.0723820041773346
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3199pp_km_1.tif,3199pp,0.0828745033598127
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3199q_kk_1.tif,3199q,0.0318475496930997
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3199qq_kp_1.tif,3199qq,0.0275297205498698
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3199r_km_1.tif,3199r,0.0102027463445025
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3199rr_kp_2.tif,3199rr,0.0108725507622074
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3199s_kp_2.tif,3199s,0.0866414890601112
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3199t_kp_1.tif,3199t,0.0093295957206216
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3199u_kp_1.tif,3199u,0.0281726781314139
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3199v_kp_2.tif,3199v,0.06719859687056
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3199w_ks_2.tif,3199w,0.0524399371458016
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3199x_kp_1.tif,3199x,0.1186850663485072
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3199y_kp_1.tif,3199y,0.0304727038323343
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/3199z_kp_1.tif,3199z,0.0374965906362018
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4786a_gr_2.tif,4786a,0.0101515947859262
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4786aa_go_1.tif,4786aa,0.0082128066714388
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4786b_gr_2.tif,4786b,0.0098135648084265
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4786bb_gg_1.tif,4786bb,0.1114775639458069
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4786c_gr_1.tif,4786c,0.0101570913335024
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4786d_gv_0.tif,4786d,0.0213381329520334
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4786e_gv_2.tif,4786e,0.0195762646684778
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4786f_gv_2.tif,4786f,0.0113775679238809
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4786g_ga_1.tif,4786g,0.0217818754118833
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4786h_ga_1.tif,4786h,0.0284727071696852
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4786i_ga_2.tif,4786i,0.1290818201742429
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4786j_gg_0.tif,4786j,0.0172063623827036
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4786k_gg_0.tif,4786k,0.0125564760293469
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4786l_gg_2.tif,4786l,0.0100450953832115
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4786m_gg_0.tif,4786m,0.0186175896112508
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4786n_gg_0.tif,4786n,0.0559299734480144
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4786o_gg_1.tif,4786o,0.0681185313420212
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4786p_gg_0.tif,4786p,0.0097077267992428
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4786q_gg_1.tif,4786q,0.0146435138746101
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4786r_gg_2.tif,4786r,0.020981460968878
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4786s_gg_2.tif,4786s,0.0176426020800668
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4786t_gg_2.tif,4786t,0.0466966785090838
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4786u_gg_2.tif,4786u,0.04372629721343
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4786v_gg_0.tif,4786v,0.0865662497422609
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4786w_gg_1.tif,4786w,0.07310253585813
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4786x_gg_0.tif,4786x,0.0724903483133142
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4786y_go_0.tif,4786y,0.0064494913866953
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4786z_go_0.tif,4786z,0.0177219402552445
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4881a_ab_1.tif,4881a,0.0083555121320003
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4881b_ab_1.tif,4881b,0.0378542998930465
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4881c_ab_1.tif,4881c,0.0067913654243123
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4881d_ab_2.tif,4881d,0.0207802200024098
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4881e_ab_0.tif,4881e,0.0900527849369829
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4881f_ab_0.tif,4881f,0.0469831779853683
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4881g_ar_0.tif,4881g,0.0080797821965413
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4881h_ar_1.tif,4881h,0.0076864747322294
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4881i_ap_2.tif,4881i,0.0074633501334469
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4881j_ap_0.tif,4881j,0.0248522294129183
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4881k_ap_1.tif,4881k,0.0485411012799776
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4881l_ap_2.tif,4881l,0.0459640466062187
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4882a_ib_1.tif,4882a,0.0192240518732531
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4882b_ib_2.tif,4882b,0.0162009544484043
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4882c_ib_0.tif,4882c,0.0264599214241454
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4882d_ib_1.tif,4882d,0.0306857840306104
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4882e_ib_0.tif,4882e,0.0259527261747527
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4882f_ib_0.tif,4882f,0.0302576055130301
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4882g_ib_2.tif,4882g,0.0476774818507686
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4882h_ib_1.tif,4882h,0.0552006916267482
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4882i_ib_0.tif,4882i,0.0577170618748053
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4882j_ib_2.tif,4882j,0.0676917510800118
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4882k_ib_1.tif,4882k,0.0355510592351907
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4882l_ib_1.tif,4882l,0.0782647367491234
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4882m_ib_0.tif,4882m,0.1094029042946432
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4882n_ib_1.tif,4882n,0.0615442247693212
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4882o_ip_1.tif,4882o,0.0142506488699464
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4882p_ip_1.tif,4882p,0.0223045351014148
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4882q_ip_0.tif,4882q,0.0391320633884345
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4882r_ip_0.tif,4882r,0.0447699250147026
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4882s_ip_0.tif,4882s,0.082768615171386
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4882t_ip_0.tif,4882t,0.0506051109660435
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4882u_ip_2.tif,4882u,0.0435210269990778
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4882v_ip_0.tif,4882v,0.0917112034699011
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4882w_ic_2.tif,4882w,0.0134920280307561
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4882x_ic_2.tif,4882x,0.0435766359285738
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4882y_ic_2.tif,4882y,0.014294324002335
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4885a_d_0.tif,4885a,0.0219089783199488
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4885b_d_0.tif,4885b,0.0505134248398514
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4885c_d_1.tif,4885c,0.0217559649363161
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4885d_d_1.tif,4885d,0.0305068274380424
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4885e_d_1.tif,4885e,0.0846021306966266
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4885f_d_2.tif,4885f,0.0767306984994917
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4885g_d_1.tif,4885g,0.0371537401199071
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4885h_d_0.tif,4885h,0.0091825988483957
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4885i_d_1.tif,4885i,0.0104173006521909
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4885j_d_2.tif,4885j,0.0078929670516997
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4885k_d_0.tif,4885k,0.0069195012029228
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4885l_d_2.tif,4885l,0.0996278480530275
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4885m_d_1.tif,4885m,0.0801384750136678
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4928a_ab_0.tif,4928a,0.0110581112122179
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4928b_ab_0.tif,4928b,0.0118610330736166
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4928c_ab_0.tif,4928c,0.0460283361652564
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4928d_ap_1.tif,4928d,0.0594378370785213
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/4928e_ap_1.tif,4928e,0.0572108724537507
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/5205a_kp_0.tif,5205a,0.0103883737207911
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/5205aa_kk_1.tif,5205aa,0.0386658164718656
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/5205b_kp_2.tif,5205b,0.0432396786842594
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/5205bb_kk_0.tif,5205bb,0.0100597178884293
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/5205c_kp_0.tif,5205c,0.0281981993098863
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/5205cc_kk_2.tif,5205cc,0.0489100388690983
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/5205d_kp_2.tif,5205d,0.0085006687722332
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/5205dd_kk_1.tif,5205dd,0.0259338002304738
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/5205e_kp_2.tif,5205e,0.0687984405433837
/Volumes/G-DRIVE Thunderbolt 3/genome_texture/LML Collection/texture_box4.2_jd/5205ee_km_2.tif,5205ee,0.0335536919950981
